Product Link,Brand Name,Product Type,Country of Origin,Model No.,Frame Size,Frame Width,Frame Dimensions,Frame colour,Weight,Weight Group,Material,Frame Material,Temple Material,Frame Style,Frame Style Secondary,Collection,Product Warranty,Gender,Height,Condition,Temple Colour,Prescription Type,Manufacturer Details,Suited For,Glass Color
https://www.lenskart.com/transparent-tortoise-full-rim-square-medium-size-52-john-jacobs-rich-acetate-jj-e11820-c4-eyeglasses.html,John Jacobs,Eyeglasses,China,JJ E11820,"Medium
?",137 mm,52-18-145,Crystal Transparent,"22 gm
?","Average
?",Italian Acetate,"Italian Acetate
?","Italian Acetate
?",Premium,Premium,Rich Acetate,"1 Year Manufacturer Warranty
?",Unisex,40 mm,New,Turquoise,Bifocal / Progressive,,,
https://www.lenskart.com/grey-transparent-full-rim-square-shape-medium-size-50-john-jacobs-bond-street-jj-e10004-c5-eyeglasses.html,John Jacobs,Eyeglasses,,JJ E10004,"Narrow
?",133 mm,50-17-140,Black Transparent,"24 gm
?","Average
?",Italian Acetate,"Italian Acetate
?","Italian Acetate
?",Premium,Youth,Rich Acetate,"1 Year Manufacturer Warranty
?",Unisex,39 mm,New,Black,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e70080-c1-eyeglasses.html,John Jacobs,Eyeglasses,,JJ E70080,"Medium
?",135 mm,49-17-140,Sky Blue,"23 gm
?","Average
?",Italian Acetate,"Italian Acetate
?","Italian Acetate
?",Premium,Premium,Rich Acetate,"1 Year Manufacturer Warranty
?",Unisex,37 mm,New,Navy Blue,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e16843-c2-eyeglasses.html,John Jacobs,Eyeglasses,China,JJ E16843,"Wide
?",138 mm,54-16-140,Crystal,"21 gm
?","Average
?",TR90,"TR90
?","TR90
?",Premium,Premium,TR Flex,"1 Year Manufacturer Warranty
?",Women,45 mm,New,Light Gray,Bifocal / Progressive,,,
https://www.lenskart.com/eye:john-jacobs-jj-e70061-c1-eyeglasses.html,John Jacobs,Eyeglasses,,JJ E70061,"Medium
?",137 mm,55-14-145,Silver,"27 gm
?","Average
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Premium,Premium,Supreme Steel,"1 Year Manufacturer Warranty
?",Unisex,43 mm,New,Purple,Bifocal / Progressive,,,
https://www.lenskart.com/owndays-od-e50010-c2-eyeglasses.html,OWNDAYS,Eyeglasses,China,OD E50010,"Medium
?",134 mm,52-17-140,Gold,"13 gm
?","Light
?",Titanium,"Titanium
?","Titanium
?",Premium,Premium,OD Titanium,"1 Year Manufacturer Warranty
?",Unisex,32 mm,New,Golden Brown,Bifocal / Progressive,,,
https://www.lenskart.com/owndays-od-e50063-c1-eyeglasses.html,OWNDAYS,Eyeglasses,,OD E50063,"Wide
?",138 mm,50-19-142,Golden Brown,"16 gm
?",,Titanium,"Titanium
?","Titanium
?",,,OD Titanium,"1 Year Manufacturer Warranty
?",Unisex,43 mm,New,Golden Brown,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e12543-c9-eyeglasses.html,John Jacobs,Eyeglasses,,JJ E12543,"Medium
?",136 mm,50-20-140,Sky Blue,"24 gm
?","Average
?",Italian Acetate,"Italian Acetate
?","Italian Acetate
?",Premium,Premium,Rich Acetate,"1 Year Manufacturer Warranty
?",Unisex,42 mm,New,Navy Blue,Bifocal / Progressive,,,
https://www.lenskart.com/owndays-od-e50041-c2-eyeglasses.html,OWNDAYS,Eyeglasses,,OD E50041,"Narrow
?",134 mm,47-21-145,Silver,"14 gm
?","Light
?",Titanium,"Titanium
?","Titanium
?",Premium,Premium,OD Titanium,"1 Year Manufacturer Warranty
?",Unisex,42 mm,New,Silver,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e14409-c7-eyeglasses.html,John Jacobs,Eyeglasses,,JJ E14409,"Medium
?",135 mm,52-15-140,Black,"20 gm
?","Light
?",TR90,"TR90
?","TR90
?",Premium,Premium,TR Flex,"1 Year Manufacturer Warranty
?",Women,37 mm,New,Red,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e70076-c1-eyeglasses.html,John Jacobs,Eyeglasses,,JJ E70076,"Wide
?",138 mm,53-18-140,Gold,"26 gm
?","Average
?",Stainless Steel,"Stainless Steel
?","Italian Acetate
?",Premium,Premium,Supreme Steel,"1 Year Manufacturer Warranty
?",Women,41 mm,New,Black,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e13223-c3-eyeglasses.html,John Jacobs,Eyeglasses,,JJ E13223,"Extra Wide
?",144 mm,54-18-145,Black,"23 gm
?",,Stainless Steel,"Stainless Steel
?","Stainless Steel
?",,,Supreme Steel,"1 Year Manufacturer Warranty
?",Unisex,42 mm,New,Black,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e70007/n-c2-eyeglasses.html,John Jacobs,Eyeglasses,,JJ E70007/N,"Narrow
?",131 mm,51-17-135,Green Transparent,"18 gm
?","Light
?",Italian Acetate,"Italian Acetate
?","Italian Acetate
?",Premium,Premium,Rich Acetate,"1 Year Manufacturer Warranty
?",Unisex,27 mm,New,Green Transparent,Bifocal / Progressive,,,
https://www.lenskart.com/owndays-od-e50016-c1-eyeglasses.html,OWNDAYS,Eyeglasses,China,OD E50016,"Medium
?",137 mm,53-16-140,Mid Gunmetal,"12 gm
?","Light
?",Titanium,"Titanium
?","Titanium
?",Premium,Premium,OD Titanium,"1 Year Manufacturer Warranty
?",Unisex,31 mm,New,Light Gunmetal,Bifocal / Progressive,,,
https://www.lenskart.com/owndays-od-e50052/m-c1-eyeglasses.html,OWNDAYS,Eyeglasses,,OD E50052/M,"Medium
?",134 mm,52-16-140,Sky Blue,"18 gm
?",,Titanium,"Titanium
?","Titanium
?",,,OD Titanium,"1 Year Manufacturer Warranty
?",Unisex,34 mm,New,Navy Blue,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e13023-c2-eyeglasses.html,John Jacobs,Eyeglasses,China,JJ E13023,"Narrow
?",133 mm,50-18-140,Black,"20 gm
?",,Italian Acetate,"Italian Acetate
?","Italian Acetate
?",Premium,Premium,Rich Acetate,"1 Year Manufacturer Warranty
?",Unisex,37 mm,New,Black,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e13005-c7-eyeglasses.html,John Jacobs,Eyeglasses,China,JJ E13005,"Narrow
?",131 mm,47-20-140,Blue Transparent,"23 gm
?","Average
?",Italian Acetate,"Italian Acetate
?","Italian Acetate
?",Premium,Premium,Rich Acetate,"1 Year Manufacturer Warranty
?",Unisex,40 mm,New,Blue Transparent,Bifocal / Progressive,,,
https://www.lenskart.com/owndays-od-e50036-c2-eyeglasses.html,OWNDAYS,Eyeglasses,,OD E50036,"Medium
?",134 mm,52-16-145,Gold,"23 gm
?","Average
?",Titanium,"Titanium
?","Titanium
?",Premium,Premium,OD Titanium,"1 Year Manufacturer Warranty
?",Unisex,32 mm,New,Gold,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e16845-c2-eyeglasses.html,John Jacobs,Eyeglasses,,JJ E16845,"Medium
?",135 mm,52-17-145,Light Brown,"26 gm
?","Average
?",TR90,"TR90
?","TR90
?",Premium,Premium,TR Flex,"1 Year Manufacturer Warranty
?",Unisex,35 mm,New,Dark Brown,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e16846-c3-eyeglasses.html,John Jacobs,Eyeglasses,,JJ E16846,"Medium
?",136 mm,53-15-145,Gray,"23 gm
?","Average
?",TR90,"TR90
?","TR90
?",Premium,Premium,TR Flex,"1 Year Manufacturer Warranty
?",Unisex,38 mm,New,Light Gray,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e15274-c1-o-eyeglasses.html,John Jacobs,Eyeglasses,China,JJ E15274,"Medium
?",136 mm,55-14-140,Silver,"23 gm
?","Average
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Premium,Premium,Supreme Steel,"1 Year Manufacturer Warranty
?",Women,43 mm,New,Silver,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e16114-c4-eyeglasses.html,John Jacobs,Eyeglasses,China,JJ E16114,"Wide
?",139 mm,51-20-140,Gold,"30 gm
?",,Italian Acetate,"Italian Acetate
?","Italian Acetate
?",,,Rich Acetate,"1 Year Manufacturer Warranty
?",Women,40 mm,New,Gold,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e16287-c1-eyeglasses.html,John Jacobs,Eyeglasses,,JJ E16287,"Medium
?",134 mm,53-17-140,Gold,"19 gm
?","Light
?",,"Stainless Steel
?","Italian Acetate
?",Premium,Premium,Supreme Steel,"1 Year Manufacturer Warranty
?",Unisex,31 mm,New,Purple,Bifocal / Progressive,,,
https://www.lenskart.com/owndays-od-e50021-c1-eyeglasses.html,OWNDAYS,Eyeglasses,China,OD E50021,"Narrow
?",133 mm,52-17-140,Gold,"13 gm
?","Light
?",Titanium,"Titanium
?","Titanium
?",Premium,Premium,OD Titanium,"1 Year Manufacturer Warranty
?",Unisex,29 mm,New,Gold,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e10005-c15-eyeglasses.html,John Jacobs,Eyeglasses,China,JJ E10005,"Medium
?",134 mm,50-18-140,Blue Transparent,"23 gm
?","Average
?",Italian Acetate,"Italian Acetate
?","Italian Acetate
?",Premium,Premium,Rich Acetate,"1 Year Manufacturer Warranty
?",Unisex,33 mm,New,Blue Transparent,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e70009-c2-eyeglasses.html,John Jacobs,Eyeglasses,,JJ E70009,"Wide
?",140 mm,54-17-145,Tortoise,"23 gm
?","Average
?",Italian Acetate,"Italian Acetate
?","Italian Acetate
?",Premium,Premium,Rich Acetate,"1 Year Manufacturer Warranty
?",Women,29 mm,New,Turquoise,Single Vision,,,
https://www.lenskart.com/john-jacobs-jj-e10005-c13-eyeglasses.html,John Jacobs,Eyeglasses,China,JJ E10005,"Medium
?",135 mm,50-18-140,Black,"22 gm
?","Average
?",Italian Acetate,"Italian Acetate
?","Italian Acetate
?",Premium,Premium,Rich Acetate,"1 Year Manufacturer Warranty
?",Unisex,33 mm,New,Black,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e70037-c1-eyeglasses.html,John Jacobs,Eyeglasses,,JJ E70037,"Extra Wide
?",143 mm,57-18-145,Black,"31 gm
?",,,"Stainless Steel
?","Stainless Steel
?",,,Supreme Steel,"1 Year Manufacturer Warranty
?",Unisex,36 mm,New,Black,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e10007-c11-full-rim-rectangle-eyeglasses.html,John Jacobs,Eyeglasses,China,JJ E10007,"Narrow
?",130 mm,48-18-145,Black Blue,"21 gm
?","Average
?",Italian Acetate,"Italian Acetate
?","Italian Acetate
?",Premium,Premium,Rich Acetate,"1 Year Manufacturer Warranty
?",Unisex,33 mm,New,Black,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e10005-c14-eyeglasses.html,John Jacobs,Eyeglasses,China,JJ E10005,"Medium
?",135 mm,50-18-140,Light Brown,"23 gm
?","Average
?",Italian Acetate,"Italian Acetate
?","Italian Acetate
?",Premium,Premium,Rich Acetate,"1 Year Manufacturer Warranty
?",Unisex,33 mm,New,Dark Brown,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e70045-c1-eyeglasses.html,John Jacobs,Eyeglasses,,JJ E70045,"Extra Wide
?",145 mm,53-20-145,Transparent Blue Brown,"29 gm
?","Average
?",Italian Acetate,"Italian Acetate
?","Italian Acetate
?",Premium,Premium,Rich Acetate,"1 Year Manufacturer Warranty
?",Unisex,39 mm,New,Blue Transparent,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e70070-c2-eyeglasses.html,John Jacobs,Eyeglasses,,JJ E70070,"Extra Wide
?",143 mm,51-19-149,Silver,"11 gm
?",,Titanium,"Titanium
?","Titanium
?",,,Pro Titanium,,Unisex,42 mm,New,Silver,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e11724-c9-eyeglasses.html,John Jacobs,Eyeglasses,China,JJ E11724,"Medium
?",137 mm,52-18-145,Transparent Brown Sky Blue,"23 gm
?","Average
?",Italian Acetate,"Italian Acetate
?","Italian Acetate
?",Premium,Premium,Rich Acetate,"1 Year Manufacturer Warranty
?",Unisex,36 mm,New,Brown Transparent,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e11724-c8-eyeglasses.html,John Jacobs,Eyeglasses,China,JJ E11724,"Medium
?",137 mm,52-18-145,Green Transparent,"23 gm
?","Average
?",Italian Acetate,"Italian Acetate
?","Italian Acetate
?",Premium,Premium,Rich Acetate,"1 Year Manufacturer Warranty
?",Unisex,37 mm,New,Green Transparent,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e70005-c1-eyeglasses.html,John Jacobs,Eyeglasses,,JJ E70005,"Wide
?",138 mm,53-18-140,Black,"21 gm
?","Average
?",Italian Acetate,"Italian Acetate
?","Italian Acetate
?",Premium,Premium,Rich Acetate,"1 Year Manufacturer Warranty
?",Women,29 mm,New,Black,Single Vision,,,
https://www.lenskart.com/john-jacobs-jj-e16972-c1-eyeglasses.html,John Jacobs,Eyeglasses,,JJ E16972,"Medium
?",137 mm,52-19-145,Gold,"19 gm
?","Light
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Premium,Premium,Supreme Steel,"1 Year Manufacturer Warranty
?",Unisex,37 mm,New,Shiny Gold,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e13005-c3-eyeglasses.html,John Jacobs,Eyeglasses,China,JJ E13005,"Narrow
?",130 mm,47-20-140,Brown Transparent,"23 gm
?","Average
?",Italian Acetate,"Italian Acetate
?","Italian Acetate
?",Premium,Premium,Rich Acetate,"1 Year Manufacturer Warranty
?",Unisex,40 mm,New,Blue Transparent,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e70041-c3-eyeglasses.html,John Jacobs,Eyeglasses,,JJ E70041,"Medium
?",135 mm,54-16-140,Gold,"20 gm
?","Light
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Premium,Premium,Supreme Steel,"1 Year Manufacturer Warranty
?",Unisex,45 mm,New,Light green,Single Vision,,,
https://www.lenskart.com/eye:john-jacobs-jj-e70063-c1-eyeglasses.html,John Jacobs,Eyeglasses,,JJ E70063,"Wide
?",138 mm,54-16-145,Matte Gold,"20 gm
?",,,"Stainless Steel
?","Stainless Steel
?",,,Supreme Steel,"1 Year Manufacturer Warranty
?",Unisex,38 mm,New,Gold,Bifocal / Progressive,,,
https://www.lenskart.com/owndays-od-e50014-c1-eyeglasses.html,OWNDAYS,Eyeglasses,China,OD E50014,"Extra Wide
?",143 mm,54-17-140,Black,"13 gm
?","Light
?",Titanium,"Titanium
?","Titanium
?",Premium,Premium,OD Titanium,"1 Year Manufacturer Warranty
?",Unisex,38 mm,New,Golden Brown,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e70041-c1-eyeglasses.html,John Jacobs,Eyeglasses,,JJ E70041,"Medium
?",135 mm,54-16-140,Light Gold,"21 gm
?","Average
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Premium,Premium,Supreme Steel,"1 Year Manufacturer Warranty
?",Unisex,45 mm,New,Navy Blue,Single Vision,,,
https://www.lenskart.com/john-jacobs-jj-e70041-c2-eyeglasses.html,John Jacobs,Eyeglasses,,JJ E70041,"Medium
?",135 mm,54-16-140,Black,"20 gm
?","Average
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Premium,Premium,Supreme Steel,"1 Year Manufacturer Warranty
?",Unisex,45 mm,New,Light Gold,Single Vision,,,
https://www.lenskart.com/john-jacobs-jj-e70080-c2-eyeglasses.html,John Jacobs,Eyeglasses,,JJ E70080,"Medium
?",135 mm,49-17-140,Tortoise,"23 gm
?","Average
?",Italian Acetate,"Italian Acetate
?","Italian Acetate
?",Premium,Premium,Rich Acetate,"1 Year Manufacturer Warranty
?",Unisex,37 mm,New,Turquoise,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e13024-c1-eyeglasses.html,John Jacobs,Eyeglasses,China,JJ E13024,"Narrow
?",130 mm,49-17-140,Black,"21 gm
?",,Italian Acetate,"Italian Acetate
?","Italian Acetate
?",Premium,Premium,Rich Acetate,"1 Year Manufacturer Warranty
?",Women,34 mm,New,Black,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e70068-c2-eyeglasses.html,John Jacobs,Eyeglasses,,JJ E70068,"Extra Wide
?",146 mm,57-17-146,Gold,"19 gm
?",,Titanium,"Titanium
?","Titanium
?",,,Pro Titanium,"1 Year Manufacturer Warranty
?",Unisex,38 mm,New,Gold,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e14492-c3-eyeglasses.html,John Jacobs,Eyeglasses,China,JJ E14492,"Wide
?",141 mm,54-16-145,Sky Blue,"16 gm
?","Light
?",Titanium,"Titanium
?","Titanium
?",Premium,Premium,Pro Titanium,"1 Year Manufacturer Warranty
?",Unisex,43 mm,New,Navy Blue,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e70066-c1-eyeglasses.html,John Jacobs,Eyeglasses,,JJ E70066,"Narrow
?",133 mm,54-14-145,Gunmetal,"20 gm
?",,Stainless Steel,"Stainless Steel
?","Stainless Steel
?",,,Supreme Steel,"1 Year Manufacturer Warranty
?",Unisex,45 mm,New,Gunmetal,Single Vision,,,
https://www.lenskart.com/owndays-od-e50093-c2-eyeglasses.html,OWNDAYS,Eyeglasses,China,OD E50093,"Medium
?",135 mm,49-21-140,Havana,"19 gm
?",,Acetate,"Japanese Acetate
?","Titanium
?",,,OD Japanese Acetate,"1 Year Manufacturer Warranty
?",Unisex,41 mm,New,Gold,Bifocal / Progressive,,,
https://www.lenskart.com/owndays-od-e50028-c3-eyeglasses.html,OWNDAYS,Eyeglasses,,OD E50028,"Wide
?",139 mm,55-17-145,Gold,"22 gm
?","Light
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Premium,Premium,OD Stainless Steel,"1 Year Manufacturer Warranty
?",Unisex,42 mm,New,Golden Brown,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e14408-c7-eyeglasses.html,John Jacobs,Eyeglasses,,JJ E14408,"Wide
?",141 mm,56-16-140,Crystal Transparent,"18 gm
?","Light
?",TR90,"TR90
?","TR90
?",Premium,Premium,TR Flex,"1 Year Manufacturer Warranty
?",Unisex,36 mm,New,Black Transparent,Bifocal / Progressive,,,
https://www.lenskart.com/owndays-od-e50016-c2-eyeglasses.html,OWNDAYS,Eyeglasses,China,OD E50016,"Medium
?",137 mm,53-16-140,Gold,"12 gm
?","Light
?",Titanium,"Titanium
?","Titanium
?",Premium,Premium,OD Memory Metal,"1 Year Manufacturer Warranty
?",Unisex,31 mm,New,Golden Brown,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e70107-c2-eyeglasses.html,John Jacobs,Eyeglasses,,JJ E70107,"Extra Wide
?",142 mm,53-16-150,Gunmetal,"19 gm
?",,Stainless Steel,"Stainless Steel
?","Stainless Steel
?",,,Supreme Steel,"1 Year Manufacturer Warranty
?",Unisex,40 mm,New,Gunmetal,Bifocal / Progressive,,,
https://www.lenskart.com/owndays-od-e50041-c1-eyeglasses.html,OWNDAYS,Eyeglasses,China,OD E50041,"Narrow
?",134 mm,47-21-145,Black,"14 gm
?","Light
?",Titanium,"Titanium
?","Titanium
?",Premium,Premium,OD Titanium,"1 Year Manufacturer Warranty
?",Unisex,42 mm,New,Gold,Bifocal / Progressive,,,
https://www.lenskart.com/owndays-od-e50063-c2-eyeglasses.html,OWNDAYS,Eyeglasses,,OD E50063,"Wide
?",138 mm,50-19-142,Silver,"17 gm
?",,Titanium,"Titanium
?","Titanium
?",,,OD Memory Metal,"1 Year Manufacturer Warranty
?",Unisex,43 mm,New,Silver,Bifocal / Progressive,,,
https://www.lenskart.com/owndays-od-e50049-c1-eyeglasses.html,OWNDAYS,Eyeglasses,,OD E50049,"Medium
?",136 mm,52-16-140,Dark Gunmetal,"12 gm
?",,Titanium,"Titanium
?","Titanium
?",,,OD Titanium,,Unisex,27 mm,New,Dark Gunmetal,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e70071-c2-eyeglasses.html,John Jacobs,Eyeglasses,,JJ E70071,"Wide
?",138 mm,48-20-149,Gold,"11 gm
?",,Titanium,"Titanium
?","Titanium
?",,,Pro Titanium,,Unisex,42 mm,New,Gold,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e10007-c16x-eyeglasses.html,John Jacobs,Eyeglasses,China,JJ E10007,"Narrow
?",131 mm,48-18-145,Tortoise,"22 gm
?","Average
?",Italian Acetate,"Italian Acetate
?","Italian Acetate
?",Premium,Premium,Rich Acetate,"1 Year Manufacturer Warranty
?",Unisex,33 mm,New,Turquoise,Bifocal / Progressive,,,
https://www.lenskart.com/owndays-od-e50019-c1-eyeglasses.html,OWNDAYS,Eyeglasses,,OD E50019,"Medium
?",137 mm,53-17-140,Gold,"20 gm
?","Light
?",Titanium,"Titanium
?","Titanium
?",Premium,Premium,OD Titanium,"1 Year Manufacturer Warranty
?",Unisex,31 mm,New,Black,Bifocal / Progressive,,,
https://www.lenskart.com/owndays-od-e50050-c1-eyeglasses.html,OWNDAYS,Eyeglasses,,OD E50050,"Medium
?",135 mm,51-18-140,Light Gray,"17 gm
?","Light
?",Titanium,"Titanium
?","Titanium
?",Premium,Premium,OD Titanium,"1 Year Manufacturer Warranty
?",Unisex,31 mm,New,Dark Gray,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e70037-c2-eyeglasses.html,John Jacobs,Eyeglasses,,JJ E70037,"Extra Wide
?",142 mm,57-18-145,Black,"31 gm
?",,,"Stainless Steel
?","Stainless Steel
?",,,Supreme Steel,"1 Year Manufacturer Warranty
?",Unisex,36 mm,New,Navy Blue,Bifocal / Progressive,,,
https://www.lenskart.com/owndays-od-e50052/m-c2-eyeglasses.html,OWNDAYS,Eyeglasses,,OD E50052/M,"Medium
?",134 mm,52-16-140,Silver,"18 gm
?",,Titanium,"Titanium
?","Titanium
?",,,OD Titanium,"1 Year Manufacturer Warranty
?",Unisex,34 mm,New,Silver,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e10232-c6-eyeglasses.html,John Jacobs,Eyeglasses,China,JJ E10232,"Wide
?",141 mm,54-18-145,Dark Gray,"26 gm
?","Average
?",Italian Acetate,"Italian Acetate
?","Italian Acetate
?",Premium,Premium,Rich Acetate,"1 Year Manufacturer Warranty
?",Unisex,40 mm,New,Light Gray,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e17075-c3-eyeglasses.html,John Jacobs,Eyeglasses,,JJ E17075,"Extra Wide
?",144 mm,54-18-140,Silver,"27 gm
?","Average
?",Italian Acetate,"Italian Acetate
?","Stainless Steel
?",Premium,Premium,Supreme Steel,"1 Year Manufacturer Warranty
?",Women,38 mm,New,Silver,Bifocal / Progressive,,,
https://www.lenskart.com/owndays-od-e50096-c1-eyeglasses.html,OWNDAYS,Eyeglasses,,OD E50096,"Medium
?",137 mm,47-22-145,Blue,"28 gm
?",,Japanese Acetate,"Japanese Acetate
?","Japanese Acetate
?",,,OD Japanese Acetate,,Unisex,43 mm,New,Blue,Bifocal / Progressive,,,
https://www.lenskart.com/owndays-od-e50035-c1-eyeglasses.html,OWNDAYS,Eyeglasses,,OD E50035,"Medium
?",134 mm,51-18-145,Gold,"21 gm
?","Average
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Premium,Premium,OD Stainless Steel,"1 Year Manufacturer Warranty
?",Unisex,43 mm,New,Gold,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e16848-c3-eyeglasses.html,John Jacobs,Eyeglasses,China,JJ E16848,"Wide
?",138 mm,52-19-145,Green,"24 gm
?","Average
?",TR90,"TR90
?","TR90
?",Premium,Premium,TR Flex,"1 Year Manufacturer Warranty
?",Unisex,39 mm,New,White,Bifocal / Progressive,,,
https://www.lenskart.com/owndays-od-e50097-c2-eyeglasses.html,OWNDAYS,Eyeglasses,China,OD E50097,"Medium
?",137 mm,47-20-145,Brown,"28 gm
?",,Japanese Acetate,"Japanese Acetate
?","Japanese Acetate
?",,,OD Japanese Acetate,,Unisex,40 mm,New,Brown,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e14008l-c8-eyeglasses.html,John Jacobs,Eyeglasses,China,JJ E14008L,"Wide
?",140 mm,54-17-140,Sky Blue,"25 gm
?","Average
?",Italian Acetate,"Italian Acetate
?","Italian Acetate
?",Premium,Premium,Rich Acetate,"1 Year Manufacturer Warranty
?",Unisex,40 mm,New,Silver,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e70066-c2-eyeglasses.html,John Jacobs,Eyeglasses,,JJ E70066,"Narrow
?",133 mm,54-14-145,Brown,"20 gm
?",,Stainless Steel,"Stainless Steel
?","Stainless Steel
?",,,Supreme Steel,"1 Year Manufacturer Warranty
?",Unisex,45 mm,New,Brown,Single Vision,,,
https://www.lenskart.com/owndays-od-e50046-c1-eyeglasses.html,OWNDAYS,Eyeglasses,,OD E50046,"Medium
?",135 mm,53-16-140,Gold,"13 gm
?",,Titanium,"Titanium
?","Titanium
?",,,OD Titanium,,Unisex,28 mm,New,Gold,Single Vision,,,
https://www.lenskart.com/owndays-od-e50047/m-c1-eyeglasses.html,OWNDAYS,Eyeglasses,,OD E50047/M,"Medium
?",135 mm,52-16-140,Gold,"13 gm
?",,Metal,"Titanium
?","Titanium
?",,,OD Titanium,"1 Year Manufacturer Warranty
?",Unisex,33 mm,New,Red,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e11292-c5-h-eyeglasses.html,John Jacobs,Eyeglasses,China,JJ E11292,"Wide
?",140 mm,52-18-142,Black,"19 gm
?","Light
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Premium,Premium,Supreme Steel,"1 Year Manufacturer Warranty
?",Unisex,37 mm,New,Black,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e13005-c2-eyeglass.html,John Jacobs,Eyeglasses,China,JJ E13005,"Narrow
?",130 mm,47-20-140,Crystal Transparent,"24 gm
?","Average
?",Italian Acetate,"Italian Acetate
?","Italian Acetate
?",Premium,Premium,Rich Acetate,"1 Year Manufacturer Warranty
?",Unisex,40 mm,New,Transparent,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e70084-c2-eyeglasses.html,John Jacobs,Eyeglasses,,JJ E70084,"Extra Wide
?",142 mm,55-17-140,Red Transparent,"23 gm
?","Average
?",Italian Acetate,"Italian Acetate
?","Italian Acetate
?",Premium,Premium,Rich Acetate,"1 Year Manufacturer Warranty
?",Unisex,41 mm,New,Red Transparent,Bifocal / Progressive,,,
https://www.lenskart.com/john-jacobs-jj-e16618-c2-eyeglasses.html,John Jacobs,Eyeglasses,,JJ E16618,"Extra Wide
?",142 mm,54-18-145,Black,"27 gm
?","Average
?",Bio Acetate,"Bio Acetate
?","Italian Acetate
?",Premium,Premium,Rich Acetate,"1 Year Manufacturer Warranty
?",Unisex,44 mm,New,Black,Bifocal / Progressive,,,
